i,CF
48271,-0.5705946988408815
48272,-0.5712389556768184
48273,-0.5711751506329998
48274,-0.5714891042305864
48275,-0.5716860236714625
48276,-0.5719004983613695
48277,-0.5719441574174401
48278,-0.5719097556596883
48279,-0.5719980861072372
48280,-0.5718486793983996
48281,-0.5720556496940797
48282,-0.5711508458733078
48283,-0.5707595335547716
48284,-0.569867071107786
48285,-0.5695370277839129
48286,-0.5696054762039227
48287,-0.5691574844310439
48288,-0.5696104456098945
48289,-0.5684153673748519
48290,-0.5677325247997421
48291,-0.5661488598301961
48292,-0.5656346625552972
48293,-0.5648404074285452
48294,-0.5650193257873303
48295,-0.5645394090102086
48296,-0.564109307238084
48297,-0.5636788381481673
48298,-0.5635874357566036
48299,-0.5624164303289154
48300,-0.5614177468675178
48301,-0.5604210597250964
48302,-0.5603504461725787
48303,-0.5594954373931534
48304,-0.5593093558939723
48305,-0.5585456271991086
48306,-0.5585134998643064
48307,-0.5573043602001903
48308,-0.5571099539304188
48309,-0.5569886879289141
48310,-0.5563858079879291
48311,-0.5565405725775423
48312,-0.5554306467744313
48313,-0.5551153232753555
48314,-0.5546426175802348
48315,-0.5544228957390902
48316,-0.5531161993265664
48317,-0.5531690709874847
48318,-0.552074166634479
48319,-0.5514546961134178
48320,-0.5503145915150656
48321,-0.5504553059746358
48322,-0.5491664692327171
48323,-0.5479590957208008
48324,-0.5476412976956567
48325,-0.547333530777501
48326,-0.5461603919150035
48327,-0.5447821408500757
48328,-0.544195071434512
48329,-0.5436141919108816
48330,-0.5429211556093836
48331,-0.542835573797247
48332,-0.5412821434350846
48333,-0.5410091708645718
48334,-0.5387046461197716
48335,-0.5380565579432514
48336,-0.5357125970479079
48337,-0.5343998364855009
48338,-0.532967164003837
48339,-0.5315707359235594
48340,-0.5305842881733376
48341,-0.5291460219681962
48342,-0.5286271409339364
48343,-0.5262936281225
48344,-0.5250650497160992
48345,-0.5235425235503672
48346,-0.5193604672324591
48347,-0.5182479760445735
48348,-0.5131864974945956
48349,-0.5111337989842156
48350,-0.5062277015676995
48351,-0.5037186175227897
48352,-0.4972020312840032
48353,-0.49527194993297513
48354,-0.4853956669208241
48355,-0.4813671759125583
48356,-0.4713283349180146
48357,-0.45442559823373546
48358,-0.43768047004007
48359,-0.415409506185487
48360,-0.3442742201234457
48361,-0.344057378405247
48362,-0.3694802609166785
48363,-0.29178903191863714
48364,-0.5677460319396093
48365,-0.5672545002941625
48366,-0.5670244137782526
48367,-0.5674763208868524
48368,-0.5680395269296952
48369,-0.5679571953618108
48370,-0.5678138909110676
48371,-0.5676930071762761
48372,-0.5675406838772634
48373,-0.5669771796964834
48374,-0.567515898595426
48375,-0.5675923149925611
48376,-0.5676626526920007
48377,-0.5676784525847506
48378,-0.568131748215751
48379,-0.5678488469734898
48380,-0.5678995013909536
48381,-0.5675967001793596
48382,-0.5676816804982773
48383,-0.5677894230991302
48384,-0.5686511750747044
48385,-0.5683867657570368
48386,-0.5687282560938713
48387,-0.5687526256486458
48388,-0.5691142902333155
48389,-0.5690102322106827
48390,-0.5692467176823752
48391,-0.5685709832329886
48392,-0.5683124232488883
48393,-0.5687791818098197
48394,-0.5685149049674569
48395,-0.5687342460941207
48396,-0.5689368800378882
48397,-0.5684457409852198
48398,-0.5694384425244335
48399,-0.5692611681963482
48400,-0.5697095921463301
48401,-0.5693676057181227
48402,-0.5702509373521603
48403,-0.5704915238331801
48404,-0.5712850115239503
48405,-0.5711651652977345
48406,-0.5718232397511187
48407,-0.5718452883050679
48408,-0.5718796029247281
48409,-0.5717620370623305
48410,-0.5718432928298689
48411,-0.5720675765349478
48412,-0.5718952838569538
48413,-0.5722869239980768
48414,-0.5713928356617571
48415,-0.5707594017966894
48416,-0.5700216249586262
48417,-0.5695035049523995
48418,-0.5695890615843138
48419,-0.5694505866375797
48420,-0.5699159325299964
48421,-0.5693833493504117
48422,-0.5679495499500576
48423,-0.5667239448995419
48424,-0.5660663656461231
48425,-0.5650812836040526
48426,-0.5649366175597235
48427,-0.5644670663874021
48428,-0.5644850344884933
48429,-0.5639351257460529
48430,-0.5633915001274771
48431,-0.5630254137775926
48432,-0.5616447316802532
48433,-0.5611963663518721
48434,-0.5606742853453113
48435,-0.5604435347249116
48436,-0.5592452406407072
48437,-0.5587826974390798
48438,-0.5584957071913825
48439,-0.5584653025612246
48440,-0.557366821729636
48441,-0.5574957105492618
48442,-0.5568334161440993
48443,-0.5568181687408197
48444,-0.5559044135632585
48445,-0.5559705950992653
48446,-0.5547323462325283
48447,-0.5546691351281566
48448,-0.55400686377192
48449,-0.553605617184374
48450,-0.5527499297615346
48451,-0.5520033687320889
48452,-0.5507509698855456
48453,-0.5505488421875743
48454,-0.5496578547906652
48455,-0.5494008607907305
48456,-0.5482623044346314
48457,-0.5477170840326532
48458,-0.5470338914474938
48459,-0.5466895248437361
48460,-0.5449122091770492
48461,-0.5447894471587742
48462,-0.5435751175596237
48463,-0.544002709597123
48464,-0.5417312220200323
48465,-0.541671897238214
48466,-0.5392548815600883
48467,-0.538668683551726
48468,-0.5365809619482733
48469,-0.5352480854782569
48470,-0.5325756601419174
48471,-0.5320834530625073
48472,-0.5298989715554303
48473,-0.5301118899582143
48474,-0.5264086609380445
48475,-0.5273050903979914
48476,-0.5235650140657798
48477,-0.5228662613637357
48478,-0.5194233947705542
48479,-0.5168140822363816
48480,-0.5141941485339189
48481,-0.5106128086087904
48482,-0.505627446620241
48483,-0.5022785021767868
48484,-0.49759594017722214
48485,-0.4915770218682749
48486,-0.4842150955505135
48487,-0.47618464468360794
48488,-0.4665083096056956
48489,-0.4559400525068859
48490,-0.4299896869744468
48491,-0.40996107619651057
48492,-0.398074000497339
48493,-0.3872065881882974
48494,-0.3481666967993783
48495,-0.3641722468437402
48496,-0.3795245822812328
48497,-0.32777786382420415
48498,-0.5667286413377346
48499,-0.5663795731627317
48500,-0.5661745724935834
48501,-0.5663559369039671
48502,-0.5669732262742432
48503,-0.5673137272073908
48504,-0.5672878549447432
48505,-0.5666177986451184
48506,-0.5668708988381357
48507,-0.5659346411525523
48508,-0.56645648595478
48509,-0.5664668816145264
48510,-0.5667676542459369
48511,-0.5668660995593735
48512,-0.5674618369862986
48513,-0.5674305868798252
48514,-0.5675594139053396
48515,-0.5672073043110079
48516,-0.5669279739551418
48517,-0.5668606981959258
48518,-0.5676761221382367
48519,-0.5675964435603404
48520,-0.5683293871827538
48521,-0.5685644437358188
48522,-0.5689473732631106
48523,-0.5693072040583524
48524,-0.5690240410531123
48525,-0.5691188587276929
48526,-0.5681365352908906
48527,-0.5682932227640073
48528,-0.5685895337307679
48529,-0.5682797617883542
48530,-0.5688665892089034
48531,-0.5685083592941036
48532,-0.5690463501848143
48533,-0.5693733214534991
48534,-0.5695771482419812
48535,-0.5696052645576619
48536,-0.5702656285485336
48537,-0.5705235391352554
48538,-0.5712249947289547
48539,-0.5714245791379834
48540,-0.5719482409641307
48541,-0.5716717689226357
48542,-0.5720360044220881
48543,-0.5717021936526903
48544,-0.5718595261439825
48545,-0.5717064599907423
48546,-0.5722804712357357
48547,-0.5718178093039902
48548,-0.5719940755991976
48549,-0.570916035220418
48550,-0.5709748887483803
48551,-0.5703032845320458
48552,-0.5700621029523865
48553,-0.5707750663387757
48554,-0.5701765022349049
48555,-0.5700100433164441
48556,-0.5686967665393214
48557,-0.5674530546159178
48558,-0.5663124953874065
48559,-0.5657753964391502
48560,-0.5650110035436922
48561,-0.564482243836961
48562,-0.5640399045739718
48563,-0.5638605695955295
48564,-0.5632521887866866
48565,-0.5631712327757298
48566,-0.5621134029833101
48567,-0.5616930796694809
48568,-0.5605696453568947
48569,-0.5611262389126712
48570,-0.5597084118942117
48571,-0.5600614449586184
48572,-0.5586137379501445
48573,-0.5590013821940606
48574,-0.5578366369027826
48575,-0.5575818314805596
48576,-0.55696670088150535
48577,-0.5574441392999314
48578,-0.5565498408779661
48579,-0.556738981810953
48580,-0.555704515553973
48581,-0.5546692778688396
48582,-0.5541799779553365
48583,-0.5543518366467257
48584,-0.5534907696379135
48585,-0.5524512459202873
48586,-0.5519738652631001
48587,-0.5510980966452709
48588,-0.5501921266132028
48589,-0.550243402514302
48590,-0.549153868288197
48591,-0.5493557668572794
48592,-0.547579293999317
48593,-0.547442520062632
48594,-0.5458623518006623
48595,-0.5460292098604408
48596,-0.5443702622792451
48597,-0.5443745714562624
48598,-0.5427858820209635
48599,-0.5417488038392847
48600,-0.5400073440242334
48601,-0.5392459649250485
48602,-0.5362727170815533
48603,-0.5366499038171041
48604,-0.5332152773111938
48605,-0.5333131373063936
48606,-0.5293178908334006
48607,-0.5301612268388719
48608,-0.5261597410117378
48609,-0.526281463036538
48610,-0.5230007754138123
48611,-0.5229517178558387
48612,-0.519944745734229
48613,-0.5163961840622743
48614,-0.5123253558274302
48615,-0.5090796716806064
48616,-0.505495895736185
48617,-0.4999354460881616
48618,-0.4962646842920851
48619,-0.48887687436193666
48620,-0.48367436956234655
48621,-0.4755344103818968
48622,-0.4642264267030093
48623,-0.4542788872791066
48624,-0.44087905834468744
48625,-0.4306264128434691
48626,-0.40871390437370875
48627,-0.3530635235245099
48628,-0.3504367357749117
48629,-0.3723428296041517
48630,-0.3742714740644117
48631,-0.4039523366785592
48632,-0.33622421154186
48633,-0.5658280962195711
48634,-0.5655501046348511
48635,-0.5659538958139345
48636,-0.5658337537957789
48637,-0.5664331745524195
48638,-0.5663962079050644
48639,-0.5662877234774738
48640,-0.565644951250723
48641,-0.5657494033324646
48642,-0.5649866669002233
48643,-0.5654436380362384
48644,-0.5654413624638199
48645,-0.566542301162154
48646,-0.5662908002747452
48647,-0.5667214913270188
48648,-0.5666698341654469
48649,-0.5672026581830996
48650,-0.5665413718572552
48651,-0.5666267440081202
48652,-0.5667384501609141
48653,-0.5674228274663284
48654,-0.5674540385175121
48655,-0.5678613061109857
48656,-0.5680299628330948
48657,-0.5681953871422634
48658,-0.5689369733053438
48659,-0.5691484574273812
48660,-0.5688765201511661
48661,-0.568920780476043
48662,-0.5683559583571965
48663,-0.5686083005486726
48664,-0.568357982410373
48665,-0.5686500634122778
48666,-0.5689181426669915
48667,-0.5692449179561646
48668,-0.5693087574188553
48669,-0.5692184033260821
48670,-0.5696001285970738
48671,-0.5702632940193109
48672,-0.5705313007270361
48673,-0.5710155478316397
48674,-0.5712717591569911
48675,-0.5718215472196062
48676,-0.5717151493916077
48677,-0.5720299960473993
48678,-0.5716717388643531
48679,-0.5722312212628545
48680,-0.5715213986075105
48681,-0.5721244917911366
48682,-0.5716080257702316
48683,-0.5720714050399622
48684,-0.5715696105440318
48685,-0.5713812589213906
48686,-0.5715210241894372
48687,-0.5714606146288536
48688,-0.571102379943909
48689,-0.5704683338518475
48690,-0.5699058435690675
48691,-0.5687976906935656
48692,-0.5682107418429458
48693,-0.5670730729260115
48694,-0.5667903271204733
48695,-0.5652087473951626
48696,-0.5650209345342194
48697,-0.5641223255333416
48698,-0.5641500996452447
48699,-0.5630746471539344
48700,-0.5635741501242137
48701,-0.5626104883765275
48702,-0.5619982660270111
48703,-0.5609988133051098
48704,-0.5616000791594878
48705,-0.5605442852396085
48706,-0.5606419947470184
48707,-0.5596285027588903
48708,-0.5591236335715056
48709,-0.55801774225502
48710,-0.55806900771151
48711,-0.5570949628868279
48712,-0.5576976613906572
48713,-0.5570809138589445
48714,-0.5568013611059296
48715,-0.5561134353670814
48716,-0.5556243710565761
48717,-0.5542345875527003
48718,-0.5541241326566553
48719,-0.5538757616042852
48720,-0.5534691046723905
48721,-0.5521541621150976
48722,-0.5520622234075001
48723,-0.5507823865253707
48724,-0.5504858518920901
48725,-0.549291216970758
48726,-0.5495100206601533
48727,-0.5485909776396467
48728,-0.5481291320606946
48729,-0.5465394885590129
48730,-0.5464210137370209
48731,-0.545177533528583
48732,-0.5448374680611335
48733,-0.543127197953895
48734,-0.5422529690718568
48735,-0.5402361991163946
48736,-0.5400067018154354
48737,-0.5369533359136396
48738,-0.5370685369365601
48739,-0.5334259768615175
48740,-0.5334277912200045
48741,-0.530636080090294
48742,-0.5292966012591654
48743,-0.5263428755675182
48744,-0.5248203517502222
48745,-0.5236479669448104
48746,-0.5219665483875998
48747,-0.5180496793162707
48748,-0.5172737211057638
48749,-0.5126846430132525
48750,-0.508929243837703
48751,-0.504836644743149
48752,-0.5000575044525378
48753,-0.4950152466551113
48754,-0.4895616652131048
48755,-0.4817477320134304
48756,-0.4740008351698907
48757,-0.4702603621106147
48758,-0.4581415166935449
48759,-0.4488956782923211
48760,-0.3671771775532609
48761,-0.36597818390700526
48762,-0.3853977592677971
48763,-0.34835741408269433
48764,-0.5651804050744829
48765,-0.5651324644221587
48766,-0.5654146961318649
48767,-0.5647311768175415
48768,-0.5654207587495076
48769,-0.5652776177981544
48770,-0.5651006498088726
48771,-0.5643918205358545
48772,-0.5647346419930905
48773,-0.5644511918033501
48774,-0.5649488612400941
48775,-0.5643360389624581
48776,-0.5654520235695673
48777,-0.5652258995434979
48778,-0.566108520711068
48779,-0.5658867715266324
48780,-0.5662100006637346
48781,-0.5662390010193628
48782,-0.5664056904015287
48783,-0.5666994502932721
48784,-0.567085370007576
48785,-0.5674097529328155
48786,-0.5676101042799222
48787,-0.5679652160787058
48788,-0.568157304411003
48789,-0.5681068977132754
48790,-0.5693712167182723
48791,-0.5688116332336705
48792,-0.5688539609118689
48793,-0.5683836978907678
48794,-0.5678563752914081
48795,-0.5683343755597184
48796,-0.5690131503305927
48797,-0.5687181982795871
48798,-0.5689011980904362
48799,-0.5693724620100818
48800,-0.5692272603643511
48801,-0.5693958261316577
48802,-0.5698564895943588
48803,-0.5704038308168677
48804,-0.5706721131281158
48805,-0.5709977048810642
48806,-0.5712998005774111
48807,-0.5712579843868061
48808,-0.571556075697483
48809,-0.5713199196251596
48810,-0.571593982007916
48811,-0.5719543283880866
48812,-0.571866863144583
48813,-0.5717527691507329
48814,-0.5714731927098452
48815,-0.5718227539655092
48816,-0.571940386317952
48817,-0.5721552587350747
48818,-0.5722602034616123
48819,-0.5717858498467687
48820,-0.5708520016909072
48821,-0.5701450140195454
48822,-0.5694470712424514
48823,-0.569154297816766
48824,-0.5679469483712122
48825,-0.5675833250869672
48826,-0.5662015021524053
48827,-0.5658810589189878
48828,-0.564529889019781
48829,-0.5645152226412643
48830,-0.5633322851708641
48831,-0.5637672744266229
48832,-0.5630370144136677
48833,-0.5627624176974608
48834,-0.5616017250821457
48835,-0.561711254604852
48836,-0.5616955637968193
48837,-0.5608192633585651
48838,-0.5606809244314747
48839,-0.5599982131004726
48840,-0.5585847260473684
48841,-0.5583786817472052
48842,-0.5576951743640912
48843,-0.5575152322358998
48844,-0.55675495433228706
48845,-0.5569781870708962
48846,-0.5556141534155807
48847,-0.5557582900360233
48848,-0.5550152428981007
48849,-0.5545870097494705
48850,-0.5533613190506739
48851,-0.5539596608585872
48852,-0.5528216920475016
48853,-0.552883855602451
48854,-0.5506756059743979
48855,-0.5508887486377121
48856,-0.5503296014018294
48857,-0.549759398247414
48858,-0.5488543118866448
48859,-0.5483022639606809
48860,-0.5475875671605748
48861,-0.5469658090000592
48862,-0.5448736915208912
48863,-0.5454117545395664
48864,-0.5431913313460992
48865,-0.5427024878702688
48866,-0.5400889109760546
48867,-0.5396813424521268
48868,-0.5378021987930692
48869,-0.5365270984448289
48870,-0.5354243685156291
48871,-0.5328803876294178
48872,-0.5314627513406228
48873,-0.5288964234515039
48874,-0.5263337630356496
48875,-0.5250297380730059
48876,-0.522816417679016
48877,-0.521114673967155
48878,-0.5197088839182062
48879,-0.5158125235446954
48880,-0.5112181573400758
48881,-0.5092855482806182
48882,-0.5042277253557114
48883,-0.5013280360305535
48884,-0.49570413587490353
48885,-0.4907532222580518
48886,-0.4862841165518249
48887,-0.4780862363489759
48888,-0.47178144268762734
48889,-0.4538463953986288
48890,-0.3706354333231293
48891,-0.3761466252146308
48892,-0.3815371634828583
48893,-0.3851777329077577
48894,-0.39271914888142206
48895,-0.38682075908994434
48896,-0.37412630675614456
48897,-0.3767132721332549
48898,-0.5633082842664949
48899,-0.5640593888876959
48900,-0.5642066594994926
48901,-0.5646950319603378
48902,-0.5646598795984338
48903,-0.5647188769620936
48904,-0.5642457435212714
48905,-0.5641453382367448
48906,-0.5638323076697673
48907,-0.5640959902879418
48908,-0.5635886611151727
48909,-0.5638609883011464
48910,-0.5638549725804638
48911,-0.5644679878731031
48912,-0.56456101967104
48913,-0.5650678653299159
48914,-0.5654990230269157
48915,-0.5655490761383277
48916,-0.5658973721980552
48917,-0.5665872222409876
48918,-0.566708888247329
48919,-0.5673928496492113
48920,-0.5672072098602657
48921,-0.5673890886795755
48922,-0.5673769601710537
48923,-0.5683217536726977
48924,-0.5683982119851266
48925,-0.5689659444013492
48926,-0.5688511101118469
48927,-0.5682889476292469
48928,-0.5680925674085215
48929,-0.5682755894738226
48930,-0.5684498105965652
48931,-0.568818330883359
48932,-0.5688176348087877
48933,-0.56929677217000485
48934,-0.5692918243352407
48935,-0.5694521178644217
48936,-0.5695890334494594
48937,-0.5697599626590371
48938,-0.5701986018011906
48939,-0.5705795452501814
48940,-0.5706418484853782
48941,-0.5707198394614938
48942,-0.5711266948900234
48943,-0.5710073506460371
48944,-0.5717351411318212
48945,-0.5713470510423161
48946,-0.5724543973300417
48947,-0.5717587927655634
48948,-0.5721792558601577
48949,-0.5719651049225336
48950,-0.5721261176503833
48951,-0.5720263588256869
48952,-0.5720694780490665
48953,-0.5721580745899562
48954,-0.5721603084758774
48955,-0.571287075169
48956,-0.5704822636486858
48957,-0.5696753754173239
48958,-0.5692809035185338
48959,-0.5686652802640844
48960,-0.5675534895405951
48961,-0.5668739134556935
48962,-0.5665029188339031
48963,-0.5656284882579378
48964,-0.5652325855391671
48965,-0.5641767916812678
48966,-0.5639915235894725
48967,-0.5632780556808541
48968,-0.5626341186653779
48969,-0.5620615022303396
48970,-0.5617247532766362
48971,-0.561594792130693
48972,-0.561557649946458
48973,-0.5612432477998134
48974,-0.5602959692097429
48975,-0.5593174255684156
48976,-0.55832544532409345
48977,-0.5578385920872863
48978,-0.5576965849772142
48979,-0.5568244252177692
48980,-0.5567439413018543
48981,-0.5556160801438367
48982,-0.5559450574974091
48983,-0.554575010334194
48984,-0.5552384159543583
48985,-0.553918121654697
48986,-0.5542621163172798
48987,-0.5529637336033522
48988,-0.5529781899967122
48989,-0.5515777166696766
48990,-0.5511190338153895
48991,-0.5504441418231201
48992,-0.5506008692443225
48993,-0.5496887845486539
48994,-0.5492171872389195
48995,-0.5476320745530431
48996,-0.5472946723414632
48997,-0.5453027552056107
48998,-0.5450142141924592
48999,-0.5435723350281384
49000,-0.5422180893106389
49001,-0.541167339842905
49002,-0.5397447250789551
49003,-0.5387955362145892
49004,-0.5362079510122759
49005,-0.5357897231416038
49006,-0.5328842349234181
49007,-0.5319455660461205
49008,-0.5294732405192002
49009,-0.5267151273380283
49010,-0.5245603175257667
49011,-0.5230945404370637
49012,-0.5201838090657289
49013,-0.5184277094326721
49014,-0.5159284529952223
49015,-0.5133020055801587
49016,-0.5091936143434889
49017,-0.5056371855871842
49018,-0.501885192348469
49019,-0.4988048889104114
49020,-0.494591100773648
49021,-0.4895327362735835
49022,-0.48497281035363
49023,-0.47731179992290246
49024,-0.4733885416167349
49025,-0.4547377188276258
49026,-0.3735360286475455
49027,-0.38504038624527326
49028,-0.3979718827044469
49029,-0.3972405216567797
49030,-0.4000957037267054
49031,-0.3983794348746271
49032,-0.38154244773049784
49033,-0.38769719492156335
49034,-0.3758050157577776
49035,-0.3867779532907802
49036,-0.562689612666272
49037,-0.5633515139280677
49038,-0.5637869379458298
49039,-0.5642237831930997
49040,-0.5642036433770826
49041,-0.5640501418398718
49042,-0.5636138868075422
49043,-0.5634212855576801
49044,-0.5635606934244954
49045,-0.5638308240993091
49046,-0.5632071395032454
49047,-0.5631317449528074
49048,-0.563287290487797
49049,-0.5634957214225707
49050,-0.5641869462974212
49051,-0.5645127557799062
49052,-0.5646015716298147
49053,-0.5648699980974385
49054,-0.5657737606286449
49055,-0.5662740832760084
49056,-0.5663450749688644
49057,-0.5669090762624467
49058,-0.5666757940011972
49059,-0.5671685021186071
49060,-0.5675383655322062
49061,-0.5677723625542368
49062,-0.5683505714648902
49063,-0.5684094742611602
49064,-0.5679363981023945
49065,-0.5679468216719717
49066,-0.5679643436100039
49067,-0.5684769333018999
49068,-0.568483146459571
49069,-0.5689859575614128
49070,-0.5685869566210757
49071,-0.5689503377779132
49072,-0.5691696421487683
49073,-0.5696409931799578
49074,-0.5694134809607718
49075,-0.5697700344990501
49076,-0.5701491282900327
49077,-0.5705308018646008
49078,-0.5707382079468949
49079,-0.5703122673167357
49080,-0.5711705852542073
49081,-0.5711421405188755
49082,-0.5719201000578031
49083,-0.5715051873875527
49084,-0.5723451283458386
49085,-0.57228649222972106
49086,-0.5724987787549376
49087,-0.5725497193073039
49088,-0.5729606181068791
49089,-0.5726469837777399
49090,-0.573023267362447
49091,-0.5722709501393093
49092,-0.5720223334161442
49093,-0.5711718019462776
49094,-0.5708543452502776
49095,-0.57018584501693
49096,-0.5695696021170992
49097,-0.5692331913425925
49098,-0.568563870728263
49099,-0.5678582015949648
49100,-0.5669890912256194
49101,-0.5668422615117867
49102,-0.5654241437058768
49103,-0.5646630684754161
49104,-0.5640438207726458
49105,-0.5638006412041661
49106,-0.5623849140285646
49107,-0.5617929162048658
49108,-0.5621121175956096
49109,-0.5619002610307965
49110,-0.5620784363512306
49111,-0.5614176580932143
49112,-0.5610234118037315
49113,-0.5597091053460229
49114,-0.5587367919156766
49115,-0.5580475225392167
49116,-0.5578139864872707
49117,-0.557935500206663
49118,-0.5568950460884324
49119,-0.5558562535122017
49120,-0.5555523116673086
49121,-0.5549896606938453
49122,-0.5547463640637077
49123,-0.5542564076583533
49124,-0.5538919494176263
49125,-0.5533000805180055
49126,-0.5529568322758398
49127,-0.551724159955495
49128,-0.551830442140306
49129,-0.5509102904692661
49130,-0.5508707043380603
49131,-0.5493918531343136
49132,-0.5495873828053707
49133,-0.548131940136898
49134,-0.5462894099045343
49135,-0.5457270914201532
49136,-0.5443005918378196
49137,-0.5446728054131885
49138,-0.5427277784184841
49139,-0.5420226142455288
49140,-0.5395322548871769
49141,-0.5390056401555379
49142,-0.5372265532938387
49143,-0.5356414474563826
49144,-0.5335545505247621
49145,-0.531831285322516
49146,-0.5295084448745505
49147,-0.5280786710716863
49148,-0.5240829075817146
49149,-0.5234668694717792
49150,-0.5212229646417078
49151,-0.5188195144177238
49152,-0.5161326349091414
49153,-0.5138890255327059
49154,-0.5093404288357779
49155,-0.5087698199056347
49156,-0.5042180153259342
49157,-0.5017795963050673
49158,-0.499105373453109
49159,-0.4938350161077384
49160,-0.49037690056804056
49161,-0.48292117613219543
49162,-0.47667893227957914
49163,-0.4654191437801114
49164,-0.4050271462747304
49165,-0.4027168984482517
49166,-0.4036237356332307
49167,-0.4027615144125779
49168,-0.3804858500188712
49169,-0.562099344087766
49170,-0.5623660369601453
49171,-0.5630129407996218
49172,-0.563847984367096
49173,-0.5636349782914987
49174,-0.5636077739698362
49175,-0.5630543917617379
49176,-0.5625953393130222
49177,-0.5626723950400848
49178,-0.5629770399446113
49179,-0.5625538008187887
49180,-0.5624528989963498
49181,-0.5629593156072971
49182,-0.5632402935311788
49183,-0.5636335545335381
49184,-0.5637430615322044
49185,-0.5636475189285919
49186,-0.5646294009120979
49187,-0.5651471394615557
49188,-0.5656457467755795
49189,-0.5659333314452902
49190,-0.5665366399075898
49191,-0.5666458529709716
49192,-0.5666818309927837
49193,-0.5672956079301654
49194,-0.5673864799327851
49195,-0.567270492812579
49196,-0.5675716978052496
49197,-0.5674476698464116
49198,-0.5676789494309649
49199,-0.567926571164031
49200,-0.5681615323331595
49201,-0.5682591318443949
49202,-0.5684811737487018
49203,-0.5686302133626293
49204,-0.5692320178772436
49205,-0.569602144836671
49206,-0.5697255695366646
49207,-0.5695841420119233
49208,-0.5698559637375306
49209,-0.5704987728615055
49210,-0.570345293193323
49211,-0.570937168967673
49212,-0.5707656567448662
49213,-0.571445304711784
49214,-0.5718169320357765
49215,-0.5722422691727311
49216,-0.5726597244425047
49217,-0.5724474381043377
49218,-0.5726792429690168
49219,-0.5729667227005952
49220,-0.5726513667783774
49221,-0.5731715771249234
49222,-0.5727092922651333
49223,-0.5727466126653451
49224,-0.5724092687194764
49225,-0.571871757351299
49226,-0.5711032769359597
49227,-0.5707658292298728
49228,-0.5704141424586129
49229,-0.5699213296403032
49230,-0.5698991145167581
49231,-0.5689443669493238
49232,-0.5683209266549214
49233,-0.567361751233958
49234,-0.5669239262980023
49235,-0.5657487131268236
49236,-0.5649720141507625
49237,-0.5637319325802166
49238,-0.5634113623692835
49239,-0.5624973902508497
49240,-0.5623891533132707
49241,-0.5619576715873846
49242,-0.5620816083698963
49243,-0.5618035879400052
49244,-0.5611144070212187
49245,-0.5609943026607194
49246,-0.5600752103819299
49247,-0.559479277999916
49248,-0.559312246376313
49249,-0.5585591162788454
49250,-0.5578170282472993
49251,-0.5576145450953434
49252,-0.5571198311489008
49253,-0.5555234987652625
49254,-0.5553592687658139
49255,-0.5543594694493653
49256,-0.5546673885260781
49257,-0.553947732672344
49258,-0.553994862910402
49259,-0.5537006394672142
49260,-0.552459379662444
49261,-0.5515513164897334
49262,-0.5507942860174645
49263,-0.5508178243672577
49264,-0.5505563771374772
49265,-0.5492788701831166
49266,-0.549207736869512
49267,-0.5469229074282349
49268,-0.5461810917095083
49269,-0.5449912552310828
49270,-0.5452171783312918
49271,-0.5435590275885563
49272,-0.5427581469201997
49273,-0.5410668228077061
49274,-0.5391909878779372
49275,-0.5375555096787638
49276,-0.5365558124523438
49277,-0.5343424401407906
49278,-0.5325807810255565
49279,-0.5304808884141056
49280,-0.528837953338217
49281,-0.5262694605943831
49282,-0.5240295328197815
49283,-0.5214321045279353
49284,-0.521261737058937
49285,-0.5171689635052193
49286,-0.5160414029439485
49287,-0.5140135857879862
49288,-0.5097332955876195
49289,-0.5075392082498158
49290,-0.50448542943745
49291,-0.5002453510650724
49292,-0.4964970793245443
49293,-0.4908671369217176
49294,-0.4864027691961995
49295,-0.48286924050206154
49296,-0.4781765951783778
49297,-0.413061199632036
49298,-0.41940332713904066
49299,-0.4069565458111378
49300,-0.561071362750645
49301,-0.5617410390893676
49302,-0.5623398412571243
49303,-0.5626978803745125
49304,-0.5627454933999655
49305,-0.5624266387518206
49306,-0.562369970033257
49307,-0.5622415363005533
49308,-0.5621344998432243
49309,-0.5621855410837987
49310,-0.56218410779069
49311,-0.5619418196074372
49312,-0.5620237078839019
49313,-0.5622647282466002
49314,-0.5624882492192795
49315,-0.5627970869250177
49316,-0.5628432009172342
49317,-0.563709741064585
49318,-0.5643050833740699
49319,-0.5647857347842471
49320,-0.5658372204032706
49321,-0.5657396057227141
49322,-0.5663619150415494
49323,-0.5668396446591781
49324,-0.5667373803379719
49325,-0.5670301400648979
49326,-0.5669909026436575
49327,-0.5666679283099839
49328,-0.56725539253128765
49329,-0.5673404499236743
49330,-0.5676982786945814
49331,-0.5677467026153574
49332,-0.5682059908468468
49333,-0.5682710785737127
49334,-0.5687222675757584
49335,-0.5691094700845509
49336,-0.5700682584406351
49337,-0.5701333655716291
49338,-0.5704408013639399
49339,-0.5701056213069811
49340,-0.5710803871425225
49341,-0.5714827108524954
49342,-0.5713273278936694
49343,-0.5716391034673227
49344,-0.5714831838718083
49345,-0.5722516216260439
49346,-0.5720407411713243
49347,-0.5724307058993966
49348,-0.5724978414332931
49349,-0.5724235230626001
49350,-0.5730682394253855
49351,-0.5732491872814347
49352,-0.5728868786114699
49353,-0.5729347724673276
49354,-0.5725089671206813
49355,-0.5719991118751607
