i,DistNW
30975,82.1915684831388
30976,79.97545001327119
30977,77.81189612048041
30978,75.70541276636048
30979,73.66089533937502
30980,71.6836450940254
30981,69.77937936517313
30982,67.95423292550241
30983,66.21474735557581
30984,64.56784486199851
30985,63.02078270644679
30986,61.58108442673435
30987,60.256444497087884
30988,57.37035589526097
30989,54.46854615111003
30990,51.57794476424513
30991,48.70054492151026
30992,45.838829838396926
30993,42.995928246067386
30994,40.17583060719533
30995,37.383694103815266
30996,34.62627907733912
30997,31.912582271730866
30998,29.254766759460367
30999,26.669538548633625
31000,24.18018391392635
31001,21.81953378443928
31002,19.51289750784966
31003,16.88118634776392
31004,14.3940757798041
31005,11.815275734748848
31006,9.118035114469071
31007,6.683479719342542
31008,4.918471112799288
31009,4.658919742159097
31010,5.165235480825701
31011,3.740116162566303
31012,0.8211032526811792
31013,211.49672883998892
31014,209.08496252603786
31015,206.68857497729792
31016,204.30810825134873
31017,201.94412626304592
31018,199.59721562978535
31019,197.2679865324882
31020,194.9570735896313
31021,192.66513674113466
31022,190.3928621382719
31023,188.14096303511582
31024,185.91018067624773
31025,183.70128517464036
31026,181.51507637267528
31027,179.3523846782624
31028,177.19912113630346
31029,175.06281349895036
31030,172.95214316244386
31031,170.86806092711808
31032,168.81155225289487
31033,166.78363782359284
31034,164.7853740042272
31035,162.81785317240147
31036,160.8822039032007
31037,158.9795909852864
31038,157.11121524423933
31039,155.27831314764876
31040,153.48215616503654
31041,151.7240498545276
31042,150.00533264730157
31043,148.32737430037608
31044,146.69157398826943
31045,145.09935800470092
31046,143.55217704677094
31047,142.05150305620646
31048,140.59882559529274
31049,139.1956477392142
31050,136.93492175691796
31051,134.24301711897093
31052,131.56444367071757
31053,128.90003275434967
31054,126.25068127255314
31055,123.59188290122603
31056,120.90494597780605
31057,118.23307099026127
31058,115.57672822543248
31059,112.90080966761916
31060,110.24158148155902
31061,107.60028111923803
31062,104.97826175457632
31063,102.37700474465447
31064,99.79813348713391
31065,97.24342880462704
31066,94.71484598508619
31067,92.21463715733348
31068,89.74495642205054
31069,87.30850771733948
31070,84.90815141370224
31071,82.54703559228128
31072,80.22862424845678
31073,77.95672685682085
31074,75.73552872485136
31075,73.56962126440948
31076,71.46403092441767
31077,69.42424504389842
31078,67.45623229809591
31079,65.56645473151829
31080,63.76186763303734
31081,62.04990277662008
31082,60.438429940251254
31083,58.93569129487989
31084,57.55020345111228
31085,56.290622929548434
31086,55.16557283991607
31087,52.480816601572656
31088,49.65574278620574
31089,46.852386090095344
31090,44.07488752885756
31091,41.328457452056114
31092,38.61972095029255
31093,35.91825662598348
31094,32.96016333786978
31095,30.010320641912717
31096,27.07142005426667
31097,24.14745050637534
31098,21.244570254332974
31099,18.372769157657267
31100,15.54926575487853
31101,12.806032533215111
31102,10.20797216626659
31103,7.899618608244488
31104,5.146500975249355
31105,2.45131257995971
31106,1.8770271584971014
31107,2.348800288692203
31108,2.430392805793089
31109,207.304711860559
31110,204.88751274350776
31111,202.48588260033668
31112,200.1003829357757
31113,197.7315984733315
31114,195.3801380808586
31115,193.0466357146541
31116,190.73175137917102
31117,188.4361720988158
31118,186.16061289757613
31119,183.90581778145918
31120,181.6725607178238
31121,179.4616466047041
31122,177.2739122221617
31123,175.11022715649483
31124,172.95690481967557
31125,170.82022204030557
31126,168.70981233483613
31127,166.62667473102854
31128,164.57184558080831
31129,162.54639917886257
31130,160.55144825924899
31131,158.58814434800703
31132,156.65767794774175
31133,154.761278528122
31134,152.90021429429711
31135,151.0757917034025
31136,149.28935469770644
31137,147.54228362159967
31138,145.83599378871264
31139,144.1719336649645
31140,142.55158263356233
31141,140.9764483089057
31142,139.4480633681818
31143,137.96798187237337
31144,136.5377750524023
31145,135.1590265415708
31146,132.93271319084312
31147,130.22719434218322
31148,127.53485180379722
31149,124.85653821502
31150,122.19317629337901
31151,119.54576556356803
31152,116.88397979664089
31153,114.19684284099137
31154,111.52566424104249
31155,108.86862248370889
31156,106.19317967825614
31157,103.53553293951933
31158,100.89708845600207
31159,98.27939265082789
31160,95.6841482764745
31161,93.11323242489503
31162,90.5688220806687
31163,88.05299350987539
31164,85.56838337788189
31165,83.11779088207793
31166,80.70431440453592
31167,78.33138418425023
31168,76.00279740725085
31169,73.72275530526856
31170,71.4959015434275
31171,69.32736075460245
31172,67.22277551913099
31173,65.18833937351984
31174,63.23082255254021
31175,61.35758614090404
31176,59.57657918986617
31177,57.896312259533005
31178,56.32579998454572
31179,54.874464936737176
31180,53.551995679004
31181,52.36815392743405
31182,51.33252956435684
31183,50.4542480388573
31184,47.53826073759278
31185,44.54380163988361
31186,41.55010558594131
31187,38.55734681532911
31188,35.56575802479511
31189,32.575657143376546
31190,29.587490274028205
31191,26.601903430718124
31192,23.619868348353855
31193,20.642916509202394
31194,17.673607390693608
31195,14.716556285291569
31196,11.780982331919589
31197,8.88817120117035
31198,6.099244988713606
31199,3.6598872794370676
31200,2.4120639548477163
31201,1.543403174171008
31202,0.7755517041859697
31203,205.5528288970091
31204,203.1147917908382
31205,200.69195830902214
31206,198.28488671068317
31207,195.89415895670027
31208,193.52038170061667
31209,191.16418730396134
31210,188.82623487343207
31211,186.5072113167581
31212,184.20783241333478
31213,181.9288438949074
31214,179.67102253068117
31215,177.43517721018364
31216,175.2221500160842
31217,173.0328172778884
31218,170.8680905960392
31219,168.71470712753137
31220,166.57763052233256
31221,164.46749507420927
31222,162.3853518038856
31223,160.33229200099797
31224,158.3094479035934
31225,156.31799323807837
31226,154.3591435938898
31227,152.43415660471945
31228,150.5443319057352
31229,148.6910108339322
31230,146.87557583659836
31231,145.09944955099394
31232,143.36409351684344
31233,141.671006482226
31234,140.0217222631097
31235,138.41780711722353
31236,136.86085659440968
31237,135.3524918281904
31238,133.89435523722332
31239,132.4881056107253
31240,131.13541255904246
31241,128.94587348968346
31242,126.22620649487682
31243,123.51952279505652
31244,120.82669516943585
31245,118.14867125366636
31246,115.48648108808673
31247,112.84124549399209
31248,110.17611647419562
31249,107.48875518359709
31250,104.81836205774277
31251,102.1605306243621
31252,99.48562739298312
31253,96.82978247441034
31254,94.19460779585918
31255,91.58188746721903
31256,88.99370624008368
31257,86.432042958095
31258,83.89944455761857
31259,81.39862357721522
31260,78.93259997761555
31261,76.50473818681101
31262,74.11878776709875
31263,71.77892753446962
31264,69.48981266198092
31265,67.25662386481957
31266,65.08511715579057
31267,62.981671834019004
31268,60.95333328989812
31269,59.007845858097326
31270,57.1536693521828
31271,55.39997116956867
31272,53.756584184057274
31273,52.23391943036584
31274,50.842822408993875
31275,49.59436344808616
31276,48.49955674487836
31277,47.5690100485687
31278,46.81251739867533
31279,44.462894553364805
31280,41.46334259074917
31281,38.46381857889462
31282,35.46432573787982
31283,32.46486834139812
31284,29.465452252795675
31285,26.466085825589577
31286,23.4667814944748
31287,20.46755876506881
31288,17.46845028309571
31289,14.469515450004153
31290,11.470875391424029
31291,8.472822154999614
31292,5.476286406065765
31293,2.486684992751472
31294,2.2877355157471104
31295,201.3711606444453
31296,198.9271010914086
31297,196.49842059276165
31298,194.08569743661803
31299,191.6895351142161
31300,189.31056340720409
31301,186.94943950349656
31302,184.60684913895128
31303,182.28350776138132
31304,179.98016171258928
31305,177.69758942317898
31306,175.4366026138158
31307,173.19804749542965
31308,170.98280595949103
31309,168.79179674801858
31310,166.62597659130319
31311,164.4725294959654
31312,162.33503893713734
31313,160.2251924566863
31314,158.14409723630288
31315,156.09290398930744
31316,154.07280770863443
31317,152.0850482546065
31318,150.1309107522646
31319,148.21172576511788
31320,146.32886920932452
31321,144.4837619695536
31322,142.67786917525285
31323,140.91269909387512
31324,139.1898015959026
31325,137.51076614549876
31326,135.87721927041312
31327,134.29082146564622
31328,132.7532634875136
31329,131.26626199837602
31330,129.83155452766303
31331,128.45089372204183
31332,127.12604086694445
31333,124.97587347066475
31334,122.24151020110261
31335,119.51989411838618
31336,116.81191645584619
31337,114.11854831994319
31338,111.44084916039922
31339,108.77997622817152
31340,106.1371951354904
31341,103.4682994475639
31342,100.78068468094187
31343,98.11118426702413
31344,95.45245366296848
31345,92.77816752207137
31346,90.12439423288698
31347,87.49310926640567
31348,84.88617419658677
31349,82.30602303607502
31350,79.75525485077743
31351,77.23678034662937
31352,74.75386297052722
31353,72.31016494738321
31354,69.9097984048095
31355,67.55738148214266
31356,65.2580989150459
31357,63.01776597292485
31358,60.84289373435817
31359,58.740752438991294
31360,56.71942798244627
31361,54.787864485646466
31362,52.955883311230856
31363,51.23416610438176
31364,49.6341868283687
31365,48.168076101683454
31366,46.84840155426868
31367,45.68785181986543
31368,44.69882053117136
31369,43.89290093586232
31370,43.280320557548066
31371,41.59326929190608
31372,38.6038256860606
31373,35.616109135020174
31374,32.63058975204764
31375,29.64792643501037
31376,26.669071888109045
31377,23.695456137643422
31378,20.729326210909765
31379,17.774421000117826
31380,11.93160145022439
31381,9.086826429444516
31382,6.385223783493851
31383,4.118828573455151
31384,1.0906393672630097
31385,197.1920914228722
31386,194.74178354628046
31387,192.30703149391874
31388,189.88843460170503
31389,187.48661903520724
31390,185.10223898487178
31391,182.73597789474292
31392,180.38854972170768
31393,178.0607002214545
31394,175.7532082564003
31395,173.46688711972675
31396,171.2025858684293
31397,168.96119065688615
31398,166.74362606086297
31399,164.55085638011332
31400,162.38388690577975
31401,160.23037351551554
31402,158.09244727825
31403,155.98290567763584
31404,153.90291668203938
31405,151.85369541622742
31406,149.8365049865766
31407,147.8526571216262
31408,145.9035125923154
31409,143.99048137273908
31410,142.1150224988426
31411,140.2786435791695
31412,138.48289990881966
31413,136.72939313521647
31414,135.0197694224248
31415,133.35571705972058
31416,131.73896346023898
31417,130.17127149694986
31418,128.654435126401
31419,127.19027425565702
31420,125.78062881520646
31421,124.42735201025782
31422,123.13230273523249
31423,121.02437030138022
31424,118.27475202913122
31425,115.53759626440615
31426,112.81381035269571
31427,110.10438672762007
31428,107.41041241438343
31429,104.73307971304838
31430,102.07369821039309
31431,99.43370828430804
31432,96.76053678107094
31433,94.07263322085407
31434,91.40415623886847
31435,88.74439263526315
31436,86.07093001300626
31437,83.41956265285833
31438,80.7925883860021
31439,78.1924653938262
31440,75.62196294453668
31441,73.08420597295782
31442,70.5827259598198
31443,68.12151866143668
31444,65.7051090701385
31445,63.33862366252322
31446,61.02786944193532
31447,58.77941840367726
31448,56.60069472114388
31449,54.50006002425638
31450,52.48688947883939
31451,50.57162789294685
31452,48.76581083948776
31453,47.08203115884859
31454,45.53382705341706
31455,44.13546586353247
31456,42.90159982618829
31457,41.84677940097889
31458,40.98482831484045
31459,40.32811234450909
31460,39.88676694691353
31461,38.97485521372391
31462,36.017911222687765
31463,33.0686690195453
31464,30.12938564962338
31465,27.203284024316233
31466,24.295121202329067
31467,21.412200390308573
31468,18.56627520763602
31469,15.713608631997946
31470,12.719124333021202
31471,9.727734460702905
31472,6.743532153849915
31473,3.783515189452947
31474,1.5601221837694106
31475,197.97422947872317
31476,195.48772403016798
31477,193.01579001485504
31478,190.5589954897049
31479,188.11793459963312
31480,185.69322880894404
31481,183.2855281760592
31482,180.89551266990765
31483,178.5238935256352
31484,176.17141463644268
31485,173.83885397741327
31486,171.52702505608113
31487,169.23677838320717
31488,166.9690029557993
31489,164.7246277427349
31490,162.50462316149796
31491,160.31000253244972
31492,158.14182349471616
31493,155.98824095214982
31494,153.84985554081518
31495,151.7406360683307
31496,149.66181643775374
31497,147.61468174699138
31498,145.60056920131257
31499,143.62086881216806
31500,141.67702384003385
31501,139.7705309348028
31502,137.90293992307332
31503,136.0758531877884
31504,134.29092458212347
31505,132.54985781660264
31506,130.8544042563605
31507,129.20636006452634
31508,127.6075626282724
31509,126.05988620640721
31510,124.56523674191715
31511,123.12554578990806
31512,121.74276352131996
31513,120.41885077579443
31514,119.15577015349513
31515,117.0932365767489
31516,114.32779911369273
31517,111.57448490834417
31518,108.83421426711354
31519,106.10799793293403
31520,103.39694774025577
31521,100.70228868008971
31522,98.02537256869569
31523,95.36769353684703
31524,92.73090558046721
31525,90.05283866151927
31526,87.36460297942229
31527,84.6974217483743
31528,82.03646043496309
31529,79.36371797926026
31530,76.71518123730947
31531,74.09344555769114
31532,71.50145859604613
31533,68.94257513804763
31534,66.4206205626216
31535,63.93996391768818
31536,61.5056014049152
31537,59.12325067356927
31538,56.79945558042878
31539,54.54169980673005
31540,52.35852570198047
31541,50.25965166813188
31542,48.25607701903842
31543,46.36015735900105
31544,44.58562623171199
31545,42.9475308509585
31546,41.46204299354198
31547,40.14610399889239
31548,39.016870189418384
31549,38.0909472377149
31550,37.38344201171594
31551,36.90691452926042
31552,36.67036702804444
31553,36.66151640546418
31554,33.76851222457111
31555,30.895860325385208
31556,27.952121406961563
31557,24.98397875012075
31558,22.02436746494912
31559,19.077250394889894
31560,16.149459241043903
31561,13.25379512120124
31562,10.417067586787734
31563,7.704629857810634
31564,5.310442545525391
31565,3.8772886092428
31566,0.4204705911191598
31567,193.81480728888545
31568,191.32126934464517
31569,188.84244002038568
31570,186.37890719470687
31571,183.93128649933385
31572,181.50022267280434
31573,179.08639096447908
31574,176.69049858724497
31575,174.31328621643974
31576,171.95552953161413
31577,169.6180407966341
31578,167.30167047231768
31579,165.0073088543464
31580,162.73588772745885
31581,160.48838202499857
31582,158.26581148068317
31583,156.06924225695832
31584,153.8997885315346
31585,151.74613377178088
31586,149.6072637218119
31587,147.49838511548066
31588,145.42080353671338
31589,143.37588027711732
31590,141.36503334747593
31591,139.3897382408639
31592,137.45152839702223
31593,135.55199531253638
31594,133.69278823631026
31595,131.8756133851374
31596,130.1022326099555
31597,128.3744614400257
31598,126.6941664300146
31599,125.06326173428222
31600,123.48370483392114
31601,121.95749134570366
31602,120.48664884864408
31603,119.07322967363939
31604,117.71930261522715
31605,116.42694354203229
31606,115.19822490428386
31607,113.06034165524191
31608,110.40277557034203
31609,107.63267940062254
31610,104.87523530760946
31611,102.13146823655359
31612,99.4025108800484
31613,96.68961729084914
31614,93.99417843157738
31615,91.31773994821681
31616,88.66202249180726
31617,86.02894495140755
31618,83.3453307148538
31619,80.6567081029081
31620,77.99080350011089
31621,75.32843447630754
31622,72.65667641537884
31623,70.01151686023329
31624,67.39608708773778
31625,64.81398554361658
31626,62.269357597165616
31627,59.76698894104499
31628,57.3124141840926
31629,54.91204173382449
31630,52.573295082244236
31631,50.30476877491156
31632,48.11639421481484
31633,46.01960546290853
31634,44.02748772948779
31635,42.15488085494516
31636,40.418396946164854
31637,38.83629712858655
31638,37.428161367719426
31639,36.214285351296176
31640,35.21476042568984
31641,34.44824663478077
31642,33.9305357388665
31643,33.673101724434794
31644,33.681909237222136
31645,33.95674716341072
31646,31.43762871048511
31647,28.516762477924733
31648,25.61411383391186
31649,22.736654431412262
31650,19.895308868077148
31651,17.108070909052532
31652,14.406368510062473
31653,11.84884253116078
31654,9.551994158180348
31655,7.751107597328092
31656,6.849228877071331
31657,4.822999235449046
31658,3.570166343351078
31659,194.36565853971908
31660,192.17416252249123
31661,189.65906510405577
31662,187.15823126412383
31663,184.6722415038411
31664,182.2017044485416
31665,179.74725827915728
31666,177.30957222302953
31667,174.88934810330653
31668,172.48732194532093
31669,170.10426563744147
31670,167.7409886427967
31671,165.39833975699136
31672,163.07720890544314
31673,160.77852897222428
31674,158.50327765027217
31675,156.25247930055576
31676,154.02720680513036
31677,151.82858339604323
31678,149.65778443873245
31679,147.50405416899977
31680,145.36467182030427
31681,143.25615448422977
31682,141.17988585937303
31683,139.1373104109456
31684,137.12993449481348
31685,135.15932719149953
31686,133.22712078987803
31687,131.33501085402253
31688,129.48475580055631
31689,127.67817590816853
31690,125.91715167598186
31691,124.20362144358457
31692,122.53957818321359
31693,120.92706537429345
31694,119.36817187286347
31695,117.86502569393372
31696,116.41978663413536
31697,115.0346376757026
31698,113.71177513133271
31699,112.45339751321693
31700,111.26169313861979
31701,108.92210588678192
31702,106.39041776482301
31703,103.71460898007014
31704,100.93929933772262
31705,98.17721069479173
31706,95.42949115813096
31707,92.69741857562957
31708,89.98241820461358
31709,87.28608309817594
31710,84.61019764639488
31711,81.95687483336663
31712,79.32814632438763
31713,76.63780548131454
31714,73.94872858785456
31715,71.28447263740227
31716,68.62042770689065
31717,65.9498527118587
31718,63.30879221258595
31719,60.70109800693194
31720,58.13125967927418
31721,55.60452514206075
31722,53.12704368278065
31723,50.706033997744825
31724,48.34997845565073
31725,46.06884219017054
31726,43.874310693187944
31727,41.78003117232986
31728,39.801829652269525
31729,37.9578565213261
31730,36.26858828398531
31731,34.75658664628168
31732,33.44589838401984
31733,32.36099020253081
31734,31.52517710371617
31735,30.95863683954472
31736,30.676288093723738
31737,30.68597244484991
31738,30.98741182710721
31739,31.57224633343426
31740,29.378301881931524
31741,26.56991892395382
31742,23.808237608426417
31743,21.11158628219271
31744,18.508402668876172
31745,16.044236871319523
31746,13.793782853388892
31747,11.87911419219935
31748,10.485795739802825
31749,7.719978748472886
31750,4.731338972418261
31751,1.779405850180293
31752,191.6486095434333
31753,190.38758657149262
31754,188.03003429340492
31755,185.5072502113146
31756,182.99884293225287
31757,180.50541286338915
31758,178.02759034485027
31759,175.56603722566348
31760,173.1214485086511
31761,170.69455406364605
31762,168.28612040756784
31763,165.89695254879848
31764,163.52789589209445
31765,161.17983819877668
31766,158.85371159517788
31767,156.55049462029854
31768,154.27121430125993
31769,152.0169482423724
31770,149.7888267105364
31771,147.58803469608824
31772,145.41581392420113
31773,143.26200460091468
31774,141.1220798377425
31775,139.0139460453641
31776,136.93907226449178
31777,134.89899399261844
31778,132.89531443638845
31779,130.92970542364708
31780,129.00390790260886
31781,127.11973194788662
31782,125.27905618565374
31783,123.48382654331712
31784,121.73605422318226
31785,120.03781279516193
31786,118.39123430129813
31787,116.79850426529566
31788,115.26185550425917
31789,113.7835606480697
31790,112.3659232851765
31791,111.01126767263973
31792,109.72192697376302
31793,108.50023001874365
31794,107.3484866227672
31795,104.79221689994728
31796,102.24629757976946
31797,99.72563491837465
31798,97.02921050741955
31799,94.24802861691025
31800,91.48067898398918
31801,88.72845589658263
31802,85.99281174188974
31803,83.2753803533119
31804,80.57811621030282
31805,77.90287753909108
31806,75.25213802458966
31807,72.62857985348512
31808,69.93039910497892
31809,67.24078003274307
31810,64.57851420378478
31811,61.91244127922441
31812,59.2433152490454
31813,56.60733492416864
31814,54.00935263916997
31815,51.45512316118295
31816,48.95149457845456
31817,46.5066382640109
31818,44.13032175809853
31819,41.834224692751306
31820,39.632290015585625
31821,37.54108810423166
31822,35.580146544552136
31823,33.77216041654526
31824,32.14294746003684
31825,30.720959913757866
31826,29.536139275728473
31827,28.61795385160649
31828,27.992649435787747
31829,27.68007767501207
31830,27.690826352552016
31831,28.024518798358105
31832,28.669876175879633
31833,27.647587478442397
31834,26.032676460798648
31835,24.678081016791168
31836,22.662062064306987
31837,20.259071251642165
31838,18.0356767264415
31839,16.066602921283106
31840,13.515327376411717
31841,10.516332803139866
31842,7.517749759249884
31843,4.520358379639794
31844,1.531055264223196
31845,0.8818461573771016
31846,190.25802415830233
31847,188.94012923696363
31848,187.6609063204096
31849,186.4211525834239
31850,183.89039177179316
31851,181.35963230129514
31852,178.84335897144803
31853,176.34219295830792
31854,173.85678732773405
31855,171.38782877357608
31856,168.93603943603844
31857,166.50217879994517
31858,164.08704567157304
31859,161.69148023160056
31860,159.31636616022948
31861,156.9626328288528
31862,154.63125755057078
31863,152.32326787948614
31864,150.03974394586098
31865,147.78182081098186
31866,145.550690821796
31867,143.3476059410892
31868,141.1738800240745
31869,139.01998782718292
31870,136.8794877783141
31871,134.77176190765195
31872,132.69837274537386
31873,130.6609557013766
31874,128.66122046443792
31875,126.7009519999749
31876,124.78201105852779
31877,122.90633409760012
31878,121.07593251029644
31879,119.29289104582149
31880,117.559365299899
31881,115.87757814820617
31882,114.24981499384157
31883,112.6784177015419
31884,111.16577709782119
31885,109.71432392848475
31886,108.32651818402515
31887,107.00483673015907
31888,105.75175921583053
31889,104.56975227473714
31890,103.256449563752
31891,100.67170189588025
31892,98.11059559710192
31893,95.57503144482217
31894,93.06709728728434
31895,90.34719356067473
31896,87.55934951475619
31897,84.78599236157662
31898,82.02859146254545
31899,79.28892521840444
31900,76.5686566433162
31901,73.87005569644052
31902,71.19558599999426
31903,68.54807175674821
31904,65.93075986543515
31905,63.223144945388114
31906,60.532867772876436
31907,57.87305217439855
31908,55.20447639875332
31909,52.53716678170917
31910,49.907647945373625
31911,47.32221868698602
31912,44.788513434709486
31913,42.315822637198245
31914,39.91548523108853
31915,37.601358015138544
31916,35.390354168910676
31917,33.30301661826944
31918,31.364042827515195
31919,29.60259741951739
31920,28.05213873098607
31921,26.749375894789516
31922,25.731953350533953
31923,25.03467984522665
31924,24.6846954020305
31925,24.696763995189173
31926,25.07035764343279
31927,25.789764692166774
31928,25.25679099474301
31929,23.478010400280017
31930,21.96644779999914
31931,20.78049027424162
31932,19.978201107357037
31933,18.616282195310912
31934,16.197228803577147
31935,13.288193555361957
31936,10.29539045828016
31937,7.308103088955265
31938,4.337702169763082
31939,1.4888175238882977
31940,0.5414744594999454
31941,187.5774543196272
31942,186.24059132548965
31943,184.9426962553101
31944,183.68459623884698
31945,182.30856375177535
31946,179.75554483793726
31947,177.21650603053638
31948,174.69205798471515
31949,172.18284353623906
31950,169.68953952965373
31951,167.21285873892018
31952,164.75355188153029
31953,162.31240972622518
31954,159.8902652933179
31955,157.48799614529327
31956,155.10652676366553
31957,152.74683100611645
31958,150.40993463550532
31959,148.0969179095364
31960,145.80891821650164
31961,143.54713273862163
31962,141.31282111996376
31963,139.10730811070601
31964,136.93198615355143
31965,134.7780069575929
31966,132.63689564935677
31967,130.5296044564895
31968,128.45779861703147
31969,126.42322352623981
31970,124.42770630418423
31971,122.47315688725573
31972,120.56156853652692
31973,118.69501764408749
31974,116.8756627071167
31975,115.1057423292481
31976,113.38757210047186
31977,111.72354020136315
31978,110.11610157593346
31979,108.56777052111427
31980,107.0811115511269
31981,105.65872841314064
31982,104.30325115795992
31983,103.01732120702997
31984,101.80357440563941
31985,100.66462211177264
31986,99.16287500028109
31987,96.56176086373108
31988,93.98442307796495
31989,91.4328725133465
31990,88.90932950926734
31991,86.41624786048557
31992,83.66936683289784
31993,80.87390331722803
31994,78.09373884034613
31995,75.3303227103487
31996,72.58569707687394
31997,69.8620763347055
31998,67.16201561990508
31999,64.48847386828365
32000,61.84488988539043
32001,59.23527410675874
32002,56.516091705672856
32003,53.82499928258007
32004,51.168274946309424
32005,48.496534349940724
32006,45.83156957005731
32007,43.21054529964711
32008,40.641961993113576
32009,38.1364153038595
32010,35.70717523472017
32011,33.3709077522178
32012,31.148537088002275
32013,29.066197162155888
32014,27.156116404837604
32015,25.457094997182338
32016,24.01396868122827
32017,22.875214959772368
32018,22.087955145229135
32019,21.69049021725699
32020,21.70423980415882
32021,22.128431671559973
32022,22.940302789116586
32023,23.00905025188459
32024,21.041104901538386
32025,19.340016995150794
32026,17.98167394266032
32027,17.04819128985227
32028,16.404971797285796
32029,14.401550955238232
32030,12.085404006572311
32031,9.556499634229224
32032,7.3885695483195795
32033,2.5545916027967044
32034,2.814266976317635
32035,184.90670477199563
32036,183.5503902061511
32037,182.2333352528247
32038,180.95639827149824
32039,179.72043550677586
32040,178.187529018133
32041,175.6258321825856
32042,173.07819393871074
32043,170.54524541093383
32044,168.02765201027677
32045,165.52611545305763
32046,163.04137588711922
32047,160.5742141272809
32048,158.12545400072025
32049,155.69596480178208
32050,153.28666385412075
32051,150.89851917620618
32052,148.5325522438896
32053,146.18984084091792
32054,143.8715219849099
32055,141.57879491235212
32056,139.31292410143288
32057,137.07524230606805
32058,134.867153568111
32059,132.69013616745153
32060,130.53606550892886
32061,128.39430346185756
32062,126.28747640033217
32063,124.21736274165976
32064,122.1858293393094
32065,120.19483324439128
32066,118.2464228991166
32067,116.34273863093489
32068,114.48601230123414
32069,112.67856594838254
32070,110.92280925240867
32071,109.22123563880734
32072,107.57641683313656
32073,105.99099567780425
32074,104.46767702936795
32075,103.009216570649
32076,101.61840739878306
32077,100.29806428960394
32078,99.051005591787
32079,97.88003277154905
32080,96.78790771027471
32081,95.08236677779352
32082,92.46380377520839
32083,89.86909255678111
32084,87.30036007807551
32085,84.75996844450847
32086,82.25054379697369
32087,79.77500854677118
32088,76.99693577589832
32089,74.19267825495008
32090,71.40433680793797
32091,68.63385105125296
32092,65.88347326557745
32093,63.15583014964947
32094,60.453998602860054
32095,57.7815989408605
32096,55.14290971115441
32097,52.53480835471022
32098,49.809313751234555
32099,47.117185686894956
32100,44.46448387636295
32101,41.788616547487
32102,39.12679634075515
32103,36.51743690638532
32104,33.97262635072292
32105,31.508006301453
32106,29.143925428976026
32107,26.906894072022574
32108,24.831269645634112
32109,22.960862458328585
32110,21.34967217718431
32111,20.06025001311637
32112,19.15767125816334
32113,18.698034203529605
32114,18.713998379933326
32115,19.204371261124077
32116,20.134513780982793
32117,20.950467168382165
32118,18.76789523361685
32119,16.838712837059827
32120,15.259320836845992
32121,14.147348582854839
32122,13.617773414142038
32123,12.163709650781545
32124,10.209444937622203
32125,8.108770843618885
32126,1.0819258164728334
32127,183.66112784732059
32128,182.2462070604481
32129,180.86994231273917
32130,179.5332237664139
32131,178.23694233182675
32132,176.9819876825076
32133,175.76924614026413
32134,174.07232914331186
32135,171.50162468166798
32136,168.9450497784844
32137,166.40325679243318
32138,163.87693464540033
32139,161.36681105552637
32140,158.873654895539
32141,156.3982786790184
32142,153.94154117612237
32143,151.5043501589105
32144,149.08766527466577
32145,146.69250104339352
32146,144.31992997297704
32147,141.97108578216765
32148,139.6471667176018
32149,137.34943894623908
32150,135.0792399989681
32151,132.8379822344371
32152,130.62715628438366
32153,128.4483344327663
32154,126.29416747327697
32155,124.15171123104238
32156,122.04538082679952
32157,119.97707980188336
32158,117.9488095924208
32159,115.9626715147079
32160,114.02086806858499
32161,112.12570339661656
32162,110.27958271820587
32163,108.48501054016316
32164,106.74458742993416
32165,105.06100512619446
32166,103.43703975569501
32167,101.87554292715511
32168,100.37943048511059
32169,98.95166873127742
32170,97.5952579606345
32171,96.31321321613642
32172,95.1085422410324
32173,93.98422070172036
32174,92.94316486570116
32175,91.0039363942066
32176,88.37949759279834
32177,85.76616468284116
32178,83.17893185758828
32179,80.62031205311449
32180,78.09311779192451
32181,75.60060374626066
32182,73.14609698666048
32183,70.33116641332701
32184,67.51665740072332
32185,64.71881818493326
32186,61.9399073598958
32187,59.182590851424344
32188,56.45003251253645
32189,53.74600805892175
32190,51.0750488206866
32191,48.44262346786608
32192,45.83450338389272
32193,43.102931059461824
32194,40.40944477883331
32195,37.762193478136254
32196,35.08072464627422
32197,32.423344438913325
32198,29.830995773463012
32199,27.322192621383813
32200,24.922174730727473
32201,22.66552177168893
32202,20.59939973972945
32203,18.78677114544588
32204,17.30745992048032
32205,16.25273046404378
32206,15.708334679213257
32207,15.727349581616318
32208,16.30779694823218
32209,17.393552628656987
32210,18.694004184559166
32211,16.725269262732485
32212,14.527321914275756
32213,12.66285428709174
32214,11.298174141667205
32215,10.627575950458187
32216,10.31993925229582
32217,7.923263907416688
32218,6.086884312812232
32219,1.6413943939290871
32220,2.7539900633517806
32221,0.991578774724617
32222,1.4951266265957979
32223,181.0320493159155
32224,179.59641657192174
32225,178.1996875558199
32226,176.8427852741232
32227,175.52663455488246
32228,174.25215998020002
32229,173.02028367446061
32230,171.83192295193368
32231,169.96338793409186
32232,167.3833292484652
32233,164.8174623266066
32234,162.26646152494087
32235,159.73104022544607
32236,157.2119533101897
32237,154.70999978223878
32238,152.22602553676325
32239,149.7609262849948
32240,147.31565063213904
32241,144.89120330832955
32242,142.48864854920714
32243,140.1091136195288
32244,137.75379246933267
32245,135.42394950743247
32246,133.1209234712613
